Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2517","Millet and products","2018","2018","g","1472","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2517","Millet and products","2019","2019","g","3096.79","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2517","Millet and products","2020","2020","g","3513.48","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2518","Sorghum and products","2010","2010","1000 t","164","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2518","Sorghum and products","2011","2011","1000 t","160","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2518","Sorghum and products","2012","2012","1000 t","167","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2518","Sorghum and products","2013","2013","1000 t","169","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2518","Sorghum and products","2014","2014","1000 t","178","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2518","Sorghum and products","2015","2015","1000 t","189","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2518","Sorghum and products","2016","2016","1000 t","117","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2518","Sorghum and products","2017","2017","1000 t","144","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2518","Sorghum and products","2018","2018","1000 t","189","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2518","Sorghum and products","2019","2019","1000 t","288","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2518","Sorghum and products","2020","2020","1000 t","315","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2518","Sorghum and products","2010","2010","1000 t","10","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2518","Sorghum and products","2011","2011","1000 t","58","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2518","Sorghum and products","2012","2012","1000 t","52","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2518","Sorghum and products","2013","2013","1000 t","104","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2518","Sorghum and products","2014","2014","1000 t","76","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2518","Sorghum and products","2015","2015","1000 t","154","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2518","Sorghum and products","2016","2016","1000 t","95","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2518","Sorghum and products","2017","2017","1000 t","133","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2518","Sorghum and products","2018","2018","1000 t","143","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2518","Sorghum and products","2019","2019","1000 t","142","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2518","Sorghum and products","2020","2020","1000 t","59","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2518","Sorghum and products","2010","2010","1000 t","50","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2518","Sorghum and products","2011","2011","1000 t","50","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2518","Sorghum and products","2012","2012","1000 t","50","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2518","Sorghum and products","2013","2013","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2518","Sorghum and products","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2518","Sorghum and products","2016","2016","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2518","Sorghum and products","2017","2017","1000 t","71","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2518","Sorghum and products","2018","2018","1000 t","130","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2518","Sorghum and products","2019","2019","1000 t","58","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2518","Sorghum and products","2020","2020","1000 t","77","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2518","Sorghum and products","2010","2010","1000 t","111","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2518","Sorghum and products","2011","2011","1000 t","173","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2518","Sorghum and products","2012","2012","1000 t","169","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2518","Sorghum and products","2013","2013","1000 t","262","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2518","Sorghum and products","2014","2014","1000 t","261","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2518","Sorghum and products","2015","2015","1000 t","346","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2518","Sorghum and products","2016","2016","1000 t","210","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2518","Sorghum and products","2017","2017","1000 t","207","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2518","Sorghum and products","2018","2018","1000 t","178","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2518","Sorghum and products","2019","2019","1000 t","392","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2518","Sorghum and products","2020","2020","1000 t","319","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2518","Sorghum and products","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2518","Sorghum and products","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2518","Sorghum and products","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2518","Sorghum and products","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2518","Sorghum and products","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2518","Sorghum and products","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2518","Sorghum and products","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2518","Sorghum and products","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2518","Sorghum and products","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2518","Sorghum and products","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2518","Sorghum and products","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2518","Sorghum and products","2010","2010","1000 t","56","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2518","Sorghum and products","2011","2011","1000 t","87","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2518","Sorghum and products","2012","2012","1000 t","85","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2518","Sorghum and products","2013","2013","1000 t","131","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2518","Sorghum and products","2014","2014","1000 t","131","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2518","Sorghum and products","2015","2015","1000 t","173","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2518","Sorghum and products","2016","2016","1000 t","105","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2518","Sorghum and products","2017","2017","1000 t","104","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2518","Sorghum and products","2018","2018","1000 t","80","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2518","Sorghum and products","2019","2019","1000 t","266","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2518","Sorghum and products","2020","2020","1000 t","223","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2518","Sorghum and products","2010","2010","million Kcal","173396","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2518","Sorghum and products","2011","2011","million Kcal","269899","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2518","Sorghum and products","2012","2012","million Kcal","262952","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2518","Sorghum and products","2013","2013","million Kcal","407972","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2518","Sorghum and products","2014","2014","million Kcal","405764","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2518","Sorghum and products","2015","2015","million Kcal","538711","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2518","Sorghum and products","2016","2016","million Kcal","326978","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2518","Sorghum and products","2017","2017","million Kcal","322041","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2518","Sorghum and products","2018","2018","million Kcal","248250","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2518","Sorghum and products","2019","2019","million Kcal","871043.93","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2518","Sorghum and products","2020","2020","million Kcal","744408.05","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2518","Sorghum and products","2010","2010","g","5378","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2518","Sorghum and products","2011","2011","g","8371","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2518","Sorghum and products","2012","2012","g","8155","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2518","Sorghum and products","2013","2013","g","12653","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2518","Sorghum and products","2014","2014","g","12585","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2518","Sorghum and products","2015","2015","g","16708","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2518","Sorghum and products","2016","2016","g","10141","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2518","Sorghum and products","2017","2017","g","9988","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2518","Sorghum and products","2018","2018","g","7699","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2518","Sorghum and products","2019","2019","g","26256.45","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2518","Sorghum and products","2020","2020","g","22248.2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2518","Sorghum and products","2010","2010","g","1608","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2518","Sorghum and products","2011","2011","g","2503","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2518","Sorghum and products","2012","2012","g","2439","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2518","Sorghum and products","2013","2013","g","3784","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2518","Sorghum and products","2014","2014","g","3764","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2518","Sorghum and products","2015","2015","g","4997","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2518","Sorghum and products","2016","2016","g","3033","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2518","Sorghum and products","2017","2017","g","2987","I","Imputed value"
